Id,kepid,kepoi_name,koi_period
8627,5977541,K06642.01,1.14073528
8628,6029130,K06647.01,12.59165638
8629,8686761,K07904.01,374.939991
8630,10066755,K07281.01,2.46506501
8631,10098534,K07287.01,41.81145
8632,10274244,K07303.01,13.68369259
8633,10292465,K07307.01,1.35337091
8634,10332789,K07311.01,18.74072534
8635,4753561,K05996.01,4.944927575
8636,5470960,K06007.01,12.4227918
8637,10843203,K01287.01,4.429633087
8638,11176166,K05875.02,4.2742605
8639,2012722,K06257.01,2.32539968
8640,2438061,K06270.01,2.442941283
8641,2557350,K06276.01,3.09872834
8642,8120820,K06971.01,129.222771
8643,8145958,K06978.01,3.07551068
8644,8192861,K06987.01,0.552141897
8645,8227464,K06994.01,4.25907841
8646,8248103,K07002.01,4.83014159
8647,4380560,K07548.01,0.705816203
8648,6508734,K07568.01,480.03759
8649,7032568,K07576.01,0.566792936
8650,8579684,K07594.01,2.08802799
8651,10253638,K07608.01,7.4539297
8652,8873450,K07913.01,24.2783801
8653,7889486,K03300.01,24.2382519
8654,9291039,K03230.01,8.80854183
8655,3849187,K04780.01,6.60180003
8656,9827596,K04855.01,1.45728997
8657,3343281,K04860.01,21.8660922
8658,8880317,K07915.01,382.5891
8659,6599305,K05301.01,42.02646
8660,2163226,K04933.01,452.10093
8661,4455763,K05061.01,0.766298172
8662,5603270,K05182.01,103.284757
8663,4470888,K05065.01,523.36921
8664,12170767,K05960.01,32.4185265
8665,6060580,K06658.01,2.313367981
8666,6128245,K06666.01,1.118510435
8667,6187508,K06672.01,2.28494301
8668,6209225,K06676.01,439.21978
8669,6285094,K06683.01,5.2439783
8670,10346522,K07316.01,3.989144446
8671,10407047,K07321.01,0.93374699
8672,10420279,K07325.01,45.43324862
8673,10481054,K07333.01,2.03742712
8674,10549576,K07341.01,9.089355023
8675,10597164,K07347.01,4.5638537
8676,7877820,K06046.01,9.449438672
8677,2580872,K06283.01,15.92663277
8678,2716979,K06291.01,8.8324193
8679,2969638,K06298.01,1.97362159
8680,3115480,K06306.01,3.693702974
8681,3247294,K06316.01,67.41958542
8682,8750503,K07910.01,11.9283194
8683,8296467,K07012.01,10.303356
8684,8330575,K07020.01,0.957079167
8685,8381592,K07030.01,2.892087553
8686,8443812,K07041.01,8.3613732
8687,11559304,K07617.01,12.9284553
8688,10118266,K04755.01,3.74318005
8689,8044608,K03523.01,106.1759381
8690,6426592,K03554.01,394.6781627
8691,8263746,K03581.01,10.9938268
8692,3954227,K03766.01,0.594276199
8693,2569516,K04945.01,45.5827119
8694,4586482,K05073.01,623.005238
8695,6681473,K05312.01,396.048721
8696,2711123,K04953.01,2.858879267
8697,8639155,K07902.01,0.603351522
8698,10991389,K05850.01,303.226376
8699,12735793,K05979.01,37.7935113
8700,11080702,K05863.01,8.67237968
8701,6367628,K06696.01,1.88984957
8702,6421188,K06702.01,16.43435283
8703,6437993,K06708.01,1.39797542
8704,6464285,K06716.01,0.843651274
8705,6522750,K06724.01,17.44564047
8706,6551106,K06731.01,3.84615171
8707,10661976,K07356.01,0.61566096
8708,10686930,K07364.01,2.61844178
8709,10753734,K07371.01,19.40669392
8710,10812541,K07375.01,4.84847245
8711,10849244,K07381.01,24.26168383
8712,9048145,K06063.01,8.667826242
8713,9549471,K06070.01,15.71377375
8714,12266636,K01522.02,12.654896
8715,3337438,K06324.01,2.97606298
8716,3356193,K06331.01,5.8229815
8717,3644174,K06347.01,1.806631432
8718,3748855,K06355.01,4.37198905
8719,3851134,K06366.01,0.91849333
8720,8479107,K07045.01,0.76757669
8721,8552500,K07053.01,0.530972263
8722,8581658,K07064.01,3.481657589
8723,8625408,K07073.01,279.036565
8724,11811382,K05934.01,19.3854894
8725,3241344,K05984.01,3.912679136
8726,3347485,K05985.01,7.544804312
8727,4912991,K05997.01,4.442517008
8728,11564013,K03714.01,0.875267982
8729,9661869,K03647.01,20.42723232
8730,10879656,K01642.01,0.364860478
8731,4750406,K05082.01,379.63135
8732,5869272,K05208.01,186.59466
8733,6762188,K05323.01,7.155547398
8734,3222680,K04966.01,2.31164074
8735,4813750,K05088.01,49.1782244
8736,11098704,K05868.01,22.7783121
8737,11145391,K05871.01,623.2344
8738,6593363,K06736.01,18.52782408
8739,6607610,K06742.01,63.52017525
8740,6697716,K06758.01,0.721624431
8741,6778289,K06767.01,30.13013
8742,6842345,K06774.01,17.3816224
8743,10991989,K07398.01,0.974477904
8744,11029877,K07403.01,2.069415479
8745,11092783,K07408.01,5.15998178
8746,11233911,K07422.01,2.479948394
8747,11282568,K07430.01,1.320499473
8748,9966115,K06075.01,8.947426242
8749,11404644,K06085.01,5.902596818
8750,8804845,K02039.02,0.762132307
8751,10916600,K02623.02,4.02664625
8752,3936061,K06372.01,71.008017
8753,3973504,K06377.01,4.318726936
8754,4150703,K06389.01,8.6532378
8755,4261960,K06397.01,1.461270059
8756,8738115,K07083.01,37.59406667
8757,8760760,K07088.01,2.68814059
8758,8823397,K07096.01,1.506503686
8759,8957572,K07115.01,1.5765874
8760,9007918,K07122.01,1.387206724
8761,5471217,K06010.01,12.424747
8762,4285087,K06112.01,2.243015737
8763,6948815,K05339.01,1.541530919
8764,3341760,K04973.01,0.523493764
8765,5981058,K05219.01,27.765596
8766,4918303,K05104.01,21.1579573
8767,11340218,K05885.01,111.149082
8768,11393248,K05892.01,37.959659
8769,10055126,K01608.03,232.040326
8770,8653134,K06186.01,5.34264143
8771,6867219,K06783.01,11.8496351
8772,6929016,K06790.01,0.733726452
8773,6947837,K06794.01,1.17033848
8774,6967430,K06801.01,2.00383703
8775,7032117,K06809.01,0.566809491
8776,11350389,K07438.01,1.51264208
8777,11411639,K07445.01,6.933574
8778,11501774,K07451.01,0.691823991
8779,11551652,K07455.01,3.773744
8780,11616631,K07463.01,7.2949175
8781,5952403,K06139.01,0.905677864
8782,7174617,K06156.01,1.608363345
8783,6606438,K02860.01,103.4269873
8784,4349935,K06403.01,0.792023257
8785,4482738,K06418.01,0.866344816
8786,4565985,K06424.01,17.51191534
8787,9085039,K07129.01,64.1983721
8788,9159301,K07138.01,3.044771557
8789,9181340,K07143.01,2.131225773
8790,9291748,K07156.01,15.92699063
8791,9353182,K07164.01,10.47625827
8792,4346875,K06113.01,4.694218481
8793,8957954,K06189.01,2.179924994
8794,3459529,K04984.01,231.364508
8795,3548645,K04991.01,211.330867
8796,5016163,K05115.01,2.6228301
8797,3730176,K05002.01,399.49671
8798,5110453,K05126.01,418.04355
8799,3229028,K06100.02,117.684591
8800,9145861,K06194.01,42.294739
8801,3645438,K04385.03,17.3695112
8802,4740676,K06119.01,3.454241684
8803,7115878,K06825.01,0.566790294
8804,7128918,K06833.01,7.11879848
8805,7200102,K06842.01,14.66575978
8806,7204073,K06847.01,0.566801906
8807,7335514,K06860.01,0.576732089
8808,11773625,K07479.01,7.1969168
8809,11873166,K07487.01,0.734426335
8810,11922648,K07494.01,1.75643185
8811,11966557,K07498.01,60.2976774
8812,12004679,K07502.01,2.521245368
8813,3458919,K06337.01,0.892061734
8814,4661634,K06432.01,73.89416352
8815,4737302,K06441.01,9.455586047
8816,4764969,K06450.01,0.602277579
8817,4851338,K06461.01,1.23516416
8818,9418994,K07172.01,32.00381564
8819,9509207,K07181.01,14.19984009
8820,9536048,K07186.01,3.71186243
8821,9579789,K07193.01,2.17814186
8822,10989274,K06233.01,16.17803
8823,4075064,K06383.01,61.42252657
8824,6205384,K05250.01,3.72273683
8825,3836450,K05010.01,1.540399732
8826,6281127,K05256.01,588.10504
8827,6289459,K05259.01,39.5931053
8828,6850665,K03244.01,214.715417
8829,4933476,K06122.01,1.28619671
8830,6191945,K06024.01,6.8072842
8831,5385778,K06129.01,12.42592247
8832,6694186,K06031.01,5.554227226
8833,9021047,K07919.01,31.97280045
8834,7366036,K06867.01,0.566801506
8835,7381695,K06873.01,0.948683571
8836,7455553,K06879.01,3.258249472
8837,7597703,K06891.01,4.608901433
8838,7695445,K06906.01,1.74336627
8839,12067960,K07510.01,5.60682001
8840,12164751,K07515.01,2.630090609
8841,12306808,K07521.01,37.87848359
8842,12365000,K07527.01,1.262742487
8843,12418662,K07532.01,2.751566365
8844,5022440,K06491.01,3.693951168
8845,5181455,K06536.01,5.579631021
8846,4931073,K06473.01,26.95123768
8847,4950341,K06482.01,611.09299
8848,5025294,K06498.01,5.462689263
8849,5078879,K06508.01,1.039370613
8850,9665503,K07221.01,11.56797473
8851,9762514,K07227.01,7.51509713
8852,9913481,K07253.01,3.50474265
8853,9944421,K07260.01,7.09520543
8854,5115688,K06526.01,486.77832
8855,3962728,K05028.01,25.9493253
8856,9274431,K05650.01,117.844963
8857,10199984,K05776.01,198.6004
8858,8516349,K05531.01,559.28332
8859,9357578,K05658.01,171.69799
8860,4078157,K01319.02,142.685885
8861,5816144,K06137.01,12.4970599
8862,10743597,K00989.04,4.08029328
8863,9008737,K02768.03,11.83271013
8864,6182093,K06143.01,297.113395
8865,7769815,K06915.01,4.43529675
8866,7846730,K06923.01,11.02822674
8867,7955301,K06938.01,15.32763411
8868,7987749,K06948.01,17.03085756
8869,8081389,K06958.01,1.489442254
8870,12555616,K07540.01,21.980467
8871,10341777,K07610.01,0.933746709
8872,11296798,K07615.01,677.35794
8873,5003670,K04524.03,3.33930957
8874,7935997,K05447.02,3.87594316
8875,4737267,K06117.01,9.524076544
8876,5343976,K06565.01,4.331392455
8877,5385469,K06571.01,12.422524
8878,5700330,K06616.01,53.220417
8879,6048106,K06655.01,1.559360638
8880,5091614,K06515.01,21.14245855
8881,5174492,K06534.01,0.720589427
8882,5263167,K06546.01,3.39401963
8883,5295206,K06557.01,6.63448023
8884,5460835,K06580.01,21.53926924
8885,10053138,K07279.01,11.7728146
8886,10093664,K07285.01,1.20693963
8887,10189523,K07293.01,1.013922622
8888,10290447,K07306.01,0.691561191
8889,6531485,K06726.01,0.676990194
8890,7499571,K06883.01,533.6593
8891,7674050,K05412.01,472.2265706
8892,8547213,K05536.01,392.72811
8893,9391817,K05663.01,140.884533
8894,7750342,K05420.01,66.247851
8895,9456887,K05677.01,20.5142642
8896,7830321,K06044.01,2.027383251
8897,6362386,K06146.01,4.592401261
8898,11516930,K06240.01,4.768540307
8899,11856178,K06246.01,9.13315062
8900,7622059,K06161.01,10.4032399
8901,8094221,K06962.01,10.8632531
8902,8098960,K06966.01,8.47484677
8903,8123937,K06973.01,0.503201954
8904,8158324,K06981.01,593.19521
8905,8231877,K06996.01,1.307761491
8906,4483235,K07550.01,1.7609276
8907,6590362,K07570.01,0.592618966
8908,7031208,K07574.01,0.566796331
8909,7115384,K07578.01,0.566793614
8910,8106973,K07588.01,439.1076969
8911,6698670,K06760.01,10.81589054
8912,7116043,K06826.01,0.566799725
8913,7125636,K06832.01,6.49066214
8914,5475712,K06588.01,2.991884392
8915,5529560,K06593.01,0.759755409
8916,5621299,K06607.01,0.93891532
8917,5725851,K06620.01,1.140133012
8918,5802285,K06627.01,1.208524388
8919,4157488,K06390.01,5.197420145
8920,5111801,K06521.01,0.562006231
8921,6523216,K06725.01,14.31315739
8922,7870250,K06926.01,0.580724809
8923,9780149,K05713.01,2.53021
8924,8417078,K04693.01,23.6223571
8925,12735830,K03311.01,31.827649
8926,3858767,K06370.01,3.49550335
8927,10924400,K07388.01,0.750737313
8928,7103300,K06819.01,3.226232203
8929,11672354,K07471.01,5.29655591
8930,9644411,K07213.01,0.379412331
8931,7663804,K06898.01,321.00742
8932,8195877,K06989.01,0.75509861
8933,8258103,K07590.01,0.594003994
8934,10208894,K08199.01,183.836254
8935,10253977,K08201.01,392.601892
8936,10268714,K08202.01,452.65206
8937,10281311,K08203.01,234.6631919
8938,10341876,K08204.01,351.204993
8939,10351947,K08205.01,260.446151
8940,1026032,K06252.01,8.460438928
8941,2583777,K06284.01,0.958116585
8942,2834463,K06293.01,5.88836941
8943,3343866,K06328.01,0.555973803
8944,3973002,K06376.01,1.992098705
8945,12600735,K00548.02,6.0799457
8946,1434395,K07623.01,2.2227289
8947,2299738,K07628.01,1.8134378
8948,2302758,K07629.01,0.542122617
8949,2449053,K07633.01,0.73975345
8950,8587439,K07899.01,8.39140024
8951,8703506,K07907.01,352.710091
8952,8712863,K07908.01,0.532493086
8953,8962007,K07917.01,1.41435861
8954,9079915,K07922.01,0.812678859
8955,10383687,K00334.01,8.4879444
8956,8248939,K00061.01,1.63345402
8957,7137213,K03907.01,28.64338839
8958,3764714,K03963.01,6.63449721
8959,8823833,K03968.01,1.50650136
8960,10352333,K03991.01,1.570592397
8961,1870398,K04927.01,43.142257
8962,10160922,K07990.01,87.487573
8963,10198225,K07991.01,11.9451376
8964,10214341,K07992.01,277.13367
8965,10219288,K07993.01,3.381607
8966,10226343,K07994.01,0.660655454
8967,4763020,K08097.01,384.09781
8968,5288744,K08099.01,333.7163405
8969,5305225,K08100.01,322.50741
8970,5598216,K08101.01,373.8716
8971,5637036,K08102.01,171.046664
8972,5647008,K08103.01,0.799868354
8973,10385708,K08206.01,345.7671
8974,10404545,K08207.01,350.34114
8975,10425070,K08208.01,363.97165
8976,10425070,K08208.02,395.23753
8977,10461045,K08209.01,385.97241
8978,10493253,K08210.01,89.667675
8979,4160669,K06391.01,2.183517999
8980,4269252,K06398.01,9.4022333
8981,4574310,K06427.01,1.306220168
8982,4773155,K06453.01,25.70600117
8983,4862625,K06464.01,20.00024281
8984,2834805,K07638.01,25.0032023
8985,2859299,K07640.01,0.643703667
8986,2984990,K07641.01,3.79437277
8987,3230095,K07647.01,7.04716175
8988,3235282,K07649.01,494.165759
8989,9142714,K07928.01,1.12625975
8990,9278575,K07932.01,502.25648
8991,9592831,K07947.01,0.609668222
8992,9770983,K07961.01,7.02932339
8993,9777089,K07962.01,19.229478
8994,8561063,K00961.03,1.865114193
8995,6233890,K01624.01,2.99540439
8996,4844004,K01662.01,0.784031658
8997,6604328,K01736.01,31.0033072
8998,8396405,K01733.01,19.18109525
8999,10321972,K07998.01,122.11555
9000,10322797,K07999.01,1.213742728
9001,10331279,K08000.01,225.48805
9002,10338529,K08002.01,366.74866
9003,10340212,K08003.01,0.93374894
9004,10383729,K08004.01,0.734548624
9005,5709226,K08104.01,317.99484
9006,5775090,K08105.01,432.96732
9007,5791705,K08106.01,614.39054
9008,5802205,K08107.01,578.88761
9009,5812648,K08108.01,238.561202
9010,5858919,K08109.01,218.771117
9011,10519701,K08212.01,334.87402
9012,10664150,K08213.01,370.2402
9013,10735575,K08214.01,1.6749812
9014,10753394,K08215.01,288.678554
9015,10875937,K08216.01,307.9473572
9016,10907307,K08217.01,277.25118
9017,4908495,K06468.01,1.560158562
9018,4914737,K06471.01,8.65311903
9019,5083252,K06512.01,2.500560859
9020,5272571,K06550.01,1.288046428
9021,5288543,K06555.01,3.457078812
9022,3241647,K07650.01,0.851678507
9023,3448456,K07656.01,0.776950288
9024,3644631,K07659.01,358.96247
9025,3644738,K07660.01,358.96844
9026,3848083,K07670.01,8.4795266
9027,6209677,K01750.01,7.76845639
9028,9529744,K01806.01,2.404556949
9029,2860114,K02170.01,0.941603153
9030,5125347,K02241.01,7.16520428
9031,9156585,K02054.01,22.32423657
9032,10389280,K08005.01,375.408923
9033,10397315,K08006.01,2.17812769
9034,10403228,K08007.01,67.17662686
9035,10405482,K08009.01,0.93373895
9036,10405546,K08010.01,0.93373718
9037,10407191,K08011.01,0.93420696
9038,5955197,K08111.01,359.33831
9039,5955427,K08112.01,213.201978
9040,5956977,K08113.01,77.773042
9041,6043574,K08114.01,381.782641
9042,6049470,K08115.01,354.7897
9043,6105359,K08116.01,235.544698
9044,11099109,K08219.01,115.28415
9045,11338091,K08221.01,293.38641
9046,11400356,K08222.01,677.56282
9047,11446424,K08223.01,66.716453
9048,11449696,K08224.01,371.21205
9049,11456839,K08225.01,190.783023
9050,5462901,K06581.01,5.270733213
9051,5513833,K06591.01,0.755101141
9052,5632781,K06609.01,11.02520205
9053,6044064,K06652.01,5.06318803
9054,4072271,K07680.01,219.20579
9055,4073089,K07682.01,58.873429
9056,4252671,K07687.01,23.266633
9057,4390912,K07695.01,0.687506554
9058,4472143,K07696.01,472.071079
9059,6696580,K02092.01,57.6896212
9060,3234598,K02413.01,12.90467523
9061,8380709,K02468.01,24.3344939
9062,11752632,K02492.01,0.984941669
9063,11179076,K02497.01,48.4313003
9064,10452252,K08012.01,34.57371851
9065,10462462,K08013.01,0.85581563
9066,10470882,K08014.01,0.9337491
9067,10470993,K08015.01,0.93374417
9068,10471055,K08017.01,0.9337465
9069,10471204,K08018.01,0.93371631
9070,6119605,K08118.01,260.02265
9071,6230649,K08119.01,443.66
9072,6286633,K08120.01,366.28999
9073,6451125,K08121.01,72.6549842
9074,6507334,K08122.01,54.75388384
9075,6516529,K08123.01,379.42818
9076,11501492,K08226.01,371.90464
9077,11558217,K08227.01,362.85801
9078,11649292,K08228.01,384.558321
9079,11760931,K08229.01,397.72733
9080,11854061,K08230.01,504.88419
9081,6131659,K06667.01,17.52782681
9082,6207053,K06675.01,0.604755462
9083,6664842,K06750.01,5.21395046
9084,6766748,K06764.01,7.002865192
9085,6878408,K06786.01,455.62395
9086,4651399,K07698.01,508.807642
9087,4742188,K07703.01,413.51856
9088,4742452,K07704.01,5.4398033
9089,5009688,K07713.01,1.381257093
9090,5024429,K07714.01,1.52593737
9091,7747835,K08143.01,373.74691
9092,9851983,K07969.01,1.456383399
9093,9521317,K07940.01,188.881049
9094,9651155,K07955.01,1.07383154
9095,10415227,K02562.01,2.9322509
9096,9842937,K02567.01,4.98845099
9097,10468885,K02589.01,0.664074145
9098,8120608,K00571.04,22.40777833
9099,10527135,K02622.01,0.328686504
9100,10471243,K08019.01,0.93376131
9101,10471296,K08020.01,0.93377253
9102,10535886,K08021.01,0.93376021
9103,10535897,K08022.01,0.93372008
9104,10535926,K08023.01,0.93373591
9105,10535991,K08024.01,0.93374911
9106,6600492,K08125.01,312.61007
9107,6685403,K08126.01,429.60143
9108,6846544,K08127.01,499.88159
9109,6848529,K08128.01,197.37704
9110,7020168,K08131.01,203.8406
9111,12012872,K08233.01,14.395425
9112,12069319,K08234.01,231.157554
9113,12121118,K08235.01,495.06538
9114,12252732,K08236.01,595.78152
9115,12554051,K08237.01,365.709623
9116,6949550,K06795.01,7.841066931
9117,7097571,K06818.01,2.213964145
9118,7281217,K06851.01,0.566810701
9119,7365447,K06866.01,2.525386934
9120,8016214,K06953.01,1.587485742
9121,5201593,K07721.01,0.50727675
9122,5301093,K07724.01,488.67353
9123,5305399,K07725.01,322.48381
9124,5389632,K07726.01,0.474811162
9125,5709103,K07736.01,0.664727127
9126,9899216,K07971.01,1.33259003
9127,9959765,K07981.01,1.33250451
9128,10155286,K07988.01,333.486169
9129,10266860,K07996.01,2.17813954
9130,10321927,K07997.01,321.02094
9131,9839062,K07968.01,424.623345
9132,10263598,K07995.01,145.750554
9133,5097470,K02767.01,1.28805834
9134,9943435,K02788.01,0.777663575
9135,5775129,K02802.01,3.84822189
9136,9963524,K00720.04,2.79590004
9137,2985587,K02807.01,3.375716723
9138,10614845,K08027.01,0.573762943
9139,10616829,K08028.01,1.072934147
9140,10686909,K08029.01,2.61854596
9141,10730250,K08030.01,13.66780903
9142,10790401,K08031.01,254.336707
9143,10801951,K08032.01,1.105123883
9144,7053328,K08133.01,455.7707644
9145,7106437,K08134.01,212.760495
9146,7117050,K08135.01,73.836858
9147,7185710,K08136.01,160.243128
9148,7282872,K08137.01,402.41511
9149,7340624,K08138.01,369.28177
9150,12647110,K08240.01,462.463589
9151,12647757,K08241.01,490.63941
9152,3629119,K08242.01,331.55459
9153,3662635,K08243.01,0.939375593
9154,3734501,K08244.01,31.1911468
9155,4169315,K08245.01,30.9587224
